traveller_id,cus_o,cus_d,highest_pl,whether_request
t909,CS12,CS6,None,N
t1160,CS15,CS17,None,N
t1246,CS16,CS1,None,N
t140,CS1,CS12,1,Y
t1119,CS14,CS15,1,Y
t1256,CS16,CS6,4,Y
t317,CS4,CS2,None,N
t538,CS6,CS16,None,N
t111,CS1,CS17,None,N
t1210,CS16,CS2,None,N
t323,CS4,CS6,None,N
t1081,CS14,CS15,4,Y
t1350,CS17,CS15,None,N
t540,CS6,CS17,None,N
t343,CS4,CS16,None,N
t1267,CS16,CS12,None,N
t899,CS12,CS1,None,N
t148,CS1,CS16,1,Y
t109,CS1,CS16,None,N
t534,CS6,CS14,None,N
t1105,CS14,CS7,None,N
t339,CS4,CS14,None,N
t511,CS6,CS2,None,N
t1122,CS14,CS17,None,N
t924,CS12,CS14,None,N
t1273,CS16,CS15,4,Y
t344,CS4,CS17,None,N
t353,CS4,CS1,None,N
t1324,CS17,CS2,None,N
t573,CS7,CS14,None,N
t316,CS4,CS2,None,N
t90,CS1,CS6,None,N
t481,CS6,CS7,1,Y
t512,CS6,CS2,4,Y
t167,CS2,CS6,4,Y
t1233,CS16,CS14,None,N
t340,CS4,CS15,3,Y
t1196,CS15,CS16,None,N
t227,CS2,CS17,None,N
t495,CS6,CS14,None,N
t356,CS4,CS2,None,N
t1194,CS15,CS14,4,Y
t355,CS4,CS2,None,N
t1170,CS15,CS1,2,Y
t539,CS6,CS17,None,N
t188,CS2,CS17,None,N
t499,CS6,CS16,2,Y
t1190,CS15,CS12,None,N
t962,CS12,CS14,None,N
t345,CS4,CS17,None,N
t577,CS7,CS16,4,Y
t91,CS1,CS7,None,N
t1290,CS17,CS4,None,N
t549,CS7,CS1,None,N
t1153,CS15,CS12,None,N
t554,CS7,CS4,None,N
t362,CS4,CS6,None,N
t334,CS4,CS12,None,N
t224,CS2,CS15,4,Y
t1138,CS15,CS4,3,Y
t187,CS2,CS16,None,N
t576,CS7,CS16,None,N
t164,CS2,CS4,None,N
t86,CS1,CS4,None,N
t568,CS7,CS12,3,Y
t1347,CS17,CS14,None,N
t1198,CS15,CS17,None,N
t315,CS4,CS1,None,N
t1121,CS14,CS16,None,N
t198,CS2,CS1,None,N
t130,CS1,CS7,4,Y
t184,CS2,CS15,None,N
t1137,CS15,CS4,4,Y
t139,CS1,CS12,None,N
t923,CS12,CS14,None,N
t1234,CS16,CS15,None,N
t1323,CS17,CS1,None,N
t1289,CS17,CS4,None,N
t1322,CS17,CS1,None,N
t967,CS12,CS16,None,N
t945,CS12,CS4,None,N
t1123,CS14,CS17,None,N
t169,CS2,CS7,None,N
t1179,CS15,CS6,3,Y
t1083,CS14,CS16,4,Y
t1120,CS14,CS16,3,Y
t110,CS1,CS17,None,N
t490,CS6,CS12,None,N
t949,CS12,CS6,3,Y
t558,CS7,CS6,4,Y
t491,CS6,CS12,None,N
t939,CS12,CS1,None,N
t533,CS6,CS14,None,N
t223,CS2,CS15,2,Y
t1325,CS17,CS2,None,N
t1247,CS16,CS2,None,N
t1176,CS15,CS4,None,N
t147,CS1,CS16,None,N
t498,CS6,CS16,2,Y
t1309,CS17,CS14,None,N
t183,CS2,CS14,None,N
t1351,CS17,CS16,None,N
t520,CS6,CS7,1,Y
t1197,CS15,CS16,4,Y
t473,CS6,CS2,None,N
t1312,CS17,CS16,None,N
t1159,CS15,CS16,1,Y
t186,CS2,CS16,None,N
t384,CS4,CS17,None,N
t1191,CS15,CS12,2,Y
t1286,CS17,CS2,None,N
t1329,CS17,CS4,None,N
t535,CS6,CS15,3,Y
t89,CS1,CS6,None,N
t1207,CS16,CS1,None,N
t911,CS12,CS7,None,N
t1333,CS17,CS6,None,N
t928,CS12,CS16,None,N
t158,CS2,CS1,None,N
t379,CS4,CS15,None,N
t338,CS4,CS14,None,N
t1294,CS17,CS6,None,N
t941,CS12,CS2,4,Y
t1283,CS17,CS1,None,N
t1132,CS15,CS1,None,N
t574,CS7,CS15,2,Y
t105,CS1,CS14,None,N
t1313,CS17,CS16,None,N
t501,CS6,CS17,None,N
t107,CS1,CS15,3,Y
t373,CS4,CS12,None,N
t905,CS12,CS4,None,N
t1245,CS16,CS1,None,N
t1131,CS15,CS1,1,Y
t182,CS2,CS14,None,N
t314,CS4,CS1,None,N
t1217,CS16,CS6,None,N
t108,CS1,CS16,None,N
t938,CS12,CS1,None,N
t120,CS1,CS2,None,N
t1161,CS15,CS17,None,N
t930,CS12,CS17,None,N
t1213,CS16,CS4,None,N
t202,CS2,CS4,None,N
t363,CS4,CS6,None,N
t536,CS6,CS15,2,Y
t374,CS4,CS12,None,N
t926,CS12,CS15,None,N
t1343,CS17,CS12,None,N
t1171,CS15,CS2,None,N
t1181,CS15,CS7,2,Y
t364,CS4,CS7,None,N
t1235,CS16,CS15,None,N
t515,CS6,CS4,None,N
t579,CS7,CS17,None,N
t1285,CS17,CS2,None,N
t1133,CS15,CS2,None,N
t969,CS12,CS17,None,N
t1266,CS16,CS12,None,N
t537,CS6,CS16,None,N
t1214,CS16,CS4,None,N
t1095,CS14,CS2,None,N
t335,CS4,CS12,None,N
t1143,CS15,CS7,4,Y
t1236,CS16,CS17,None,N
t1096,CS14,CS2,None,N
t1175,CS15,CS4,1,Y
t354,CS4,CS1,None,N
t1311,CS17,CS15,None,N
t470,CS6,CS1,None,N
t555,CS7,CS4,None,N
t1232,CS16,CS14,None,N
t1328,CS17,CS4,None,N
t569,CS7,CS12,None,N
t477,CS6,CS4,None,N
t1293,CS17,CS6,None,N
t1156,CS15,CS14,2,Y
t1310,CS17,CS15,None,N
t1082,CS14,CS16,None,N
t1295,CS17,CS7,None,N
t101,CS1,CS12,None,N
t497,CS6,CS15,4,Y
t206,CS2,CS6,None,N
t144,CS1,CS14,None,N
t1141,CS15,CS6,None,N
t226,CS2,CS16,None,N
t382,CS4,CS16,None,N
t149,CS1,CS17,None,N
t1308,CS17,CS14,None,N
t1094,CS14,CS1,None,N
t559,CS7,CS6,4,Y
t129,CS1,CS6,2,Y
t228,CS2,CS17,None,N
t1332,CS17,CS6,None,N
t1218,CS16,CS6,None,N
t1114,CS14,CS12,2,Y
t1274,CS16,CS17,None,N
t1270,CS16,CS14,None,N
t1251,CS16,CS4,None,N
t965,CS12,CS15,None,N
vehicle_id,loc_css
sv0,CS2
sv1,CS16
sv2,CS6
sv3,CS8
sv4,CS4
sv5,CS7
sv6,CS15
sv7,CS2
sv8,CS11
sv9,CS1
sv10,CS6
sv11,CS7
sv12,CS15
sv13,CS6
sv14,CS7
sv15,CS15
sv16,CS3
sv17,CS14
sv18,CS6
sv19,CS12
sv20,CS7
sv21,CS4
sv22,CS14
sv23,CS11
sv24,CS15
sv25,CS11
sv26,CS6
sv27,CS6
sv28,CS2
sv29,CS15
sv30,CS1
sv31,CS6
sv32,CS2
sv33,CS6
sv34,CS7
sv35,CS6
sv36,CS12
sv37,CS8
sv38,CS15
sv39,CS1
sv40,CS6
sv41,CS1
sv42,CS18
sv43,CS15
sv44,CS14
sv45,CS15
sv46,CS1
sv47,CS15
sv48,CS2
sv49,CS12
sv50,CS19
sv51,CS9
sv52,CS1
sv53,CS6
sv54,CS6
sv55,CS14
sv56,CS7
sv57,CS1
sv58,CS14
sv59,CS1
sv60,CS15
sv61,CS16
sv62,CS2
sv63,CS14
sv64,CS19
sv65,CS8
sv66,CS0
sv67,CS15
sv68,CS15
sv69,CS6
sv70,CS4
sv71,CS1
sv72,CS2
sv73,CS15
sv74,CS0
